Timestamp,CUSIP,Bid,Ask
2023-12-24 20:11:35.980,912810TW8,99-181,99-183
2023-12-24 20:11:35.992,912810TW8,99-177,99-183
2023-12-24 20:11:36.006,912810TW8,99-176,99-182
2023-12-24 20:11:36.021,912810TW8,99-175,99-181
2023-12-24 20:11:36.026,912810TW8,99-175,99-177
2023-12-24 20:11:36.046,912810TW8,99-174,99-176
2023-12-24 20:11:36.055,912810TW8,99-172,99-176
2023-12-24 20:11:36.064,912810TW8,99-171,99-175
2023-12-24 20:11:36.075,912810TW8,99-171,99-173
2023-12-24 20:11:36.076,912810TW8,99-170,99-172
2023-12-24 20:11:36.092,912810TW8,99-167,99-171
2023-12-24 20:11:36.110,912810TW8,99-166,99-170
2023-12-24 20:11:36.122,912810TW8,99-164,99-170
2023-12-24 20:11:36.140,912810TW8,99-164,99-166
2023-12-24 20:11:36.142,912810TW8,99-162,99-166
2023-12-24 20:11:36.152,912810TW8,99-161,99-165
2023-12-24 20:11:36.159,912810TW8,99-160,99-164
2023-12-24 20:11:36.174,912810TW8,99-160,99-162
2023-12-24 20:11:36.194,912810TW8,99-157,99-161
2023-12-24 20:11:36.208,912810TW8,99-155,99-161
2023-12-24 20:11:36.218,912810TW8,99-154,99-160
2023-12-24 20:11:36.232,912810TW8,99-153,99-157
2023-12-24 20:11:36.245,912810TW8,99-152,99-156
2023-12-24 20:11:36.252,912810TW8,99-152,99-154
2023-12-24 20:11:36.261,912810TW8,99-151,99-153
2023-12-24 20:11:36.268,912810TW8,99-150,99-152
2023-12-24 20:11:36.285,912810TW8,99-147,99-151
2023-12-24 20:11:36.296,912810TW8,99-146,99-150
2023-12-24 20:11:36.315,912810TW8,99-144,99-150
2023-12-24 20:11:36.327,912810TW8,99-143,99-147
2023-12-24 20:11:36.334,912810TW8,99-142,99-146
2023-12-24 20:11:36.343,912810TW8,99-142,99-144
2023-12-24 20:11:36.350,912810TW8,99-141,99-143
2023-12-24 20:11:36.367,912810TW8,99-137,99-143
2023-12-24 20:11:36.369,912810TW8,99-137,99-141
2023-12-24 20:11:36.386,912810TW8,99-136,99-140
2023-12-24 20:11:36.396,912810TW8,99-134,99-140
2023-12-24 20:11:36.410,912810TW8,99-133,99-137
2023-12-24 20:11:36.422,912810TW8,99-132,99-136
2023-12-24 20:11:36.436,912810TW8,99-132,99-134
2023-12-24 20:11:36.440,912810TW8,99-131,99-133
2023-12-24 20:11:36.441,912810TW8,99-130,99-132
2023-12-24 20:11:36.457,912810TW8,99-126,99-132
2023-12-24 20:11:36.476,912810TW8,99-125,99-131
2023-12-24 20:11:36.478,912810TW8,99-125,99-127
2023-12-24 20:11:36.494,912810TW8,99-123,99-127
2023-12-24 20:11:36.509,912810TW8,99-122,99-126
2023-12-24 20:11:36.518,912810TW8,99-122,99-124
2023-12-24 20:11:36.536,912810TW8,99-121,99-123
2023-12-24 20:11:36.550,912810TW8,99-117,99-123
2023-12-24 20:11:36.554,912810TW8,99-117,99-121
2023-12-24 20:11:36.569,912810TW8,99-116,99-120
2023-12-24 20:11:36.583,912810TW8,99-114,99-120
2023-12-24 20:11:36.593,912810TW8,99-114,99-116
2023-12-24 20:11:36.603,912810TW8,99-112,99-116
2023-12-24 20:11:36.605,912810TW8,99-111,99-115
2023-12-24 20:11:36.613,912810TW8,99-111,99-113
2023-12-24 20:11:36.614,912810TW8,99-110,99-112
2023-12-24 20:11:36.623,912810TW8,99-106,99-112
2023-12-24 20:11:36.625,912810TW8,99-105,99-111
2023-12-24 20:11:36.636,912810TW8,99-105,99-107
2023-12-24 20:11:36.655,912810TW8,99-104,99-106
2023-12-24 20:11:36.666,912810TW8,99-102,99-106
2023-12-24 20:11:36.683,912810TW8,99-102,99-104
2023-12-24 20:11:36.703,912810TW8,99-101,99-103
2023-12-24 20:11:36.711,912810TW8,99-100,99-102
2023-12-24 20:11:36.719,912810TW8,99-097,99-101
2023-12-24 20:11:36.731,912810TW8,99-096,99-100
2023-12-24 20:11:36.747,912810TW8,99-094,99-100
2023-12-24 20:11:36.757,912810TW8,99-093,99-097
2023-12-24 20:11:36.767,912810TW8,99-093,99-095
2023-12-24 20:11:36.783,912810TW8,99-091,99-095
2023-12-24 20:11:36.797,912810TW8,99-090,99-094
2023-12-24 20:11:36.814,912810TW8,99-090,99-092
2023-12-24 20:11:36.823,912810TW8,99-087,99-091
2023-12-24 20:11:36.836,912810TW8,99-085,99-091
2023-12-24 20:11:36.843,912810TW8,99-084,99-090
2023-12-24 20:11:36.848,912810TW8,99-083,99-087
2023-12-24 20:11:36.850,912810TW8,99-082,99-086
2023-12-24 20:11:36.866,912810TW8,99-081,99-085
2023-12-24 20:11:36.871,912810TW8,99-080,99-084
2023-12-24 20:11:36.874,912810TW8,99-080,99-082
2023-12-24 20:11:36.880,912810TW8,99-077,99-081
2023-12-24 20:11:36.896,912810TW8,99-076,99-080
2023-12-24 20:11:36.908,912810TW8,99-074,99-080
2023-12-24 20:11:36.910,912810TW8,99-074,99-076
2023-12-24 20:11:36.913,912810TW8,99-073,99-075
2023-12-24 20:11:36.924,912810TW8,99-071,99-075
2023-12-24 20:11:36.934,912810TW8,99-070,99-074
2023-12-24 20:11:36.943,912810TW8,99-070,99-072
2023-12-24 20:11:36.953,912810TW8,99-066,99-072
2023-12-24 20:11:36.962,912810TW8,99-065,99-071
2023-12-24 20:11:36.967,912810TW8,99-065,99-067
2023-12-24 20:11:36.968,912810TW8,99-064,99-066
2023-12-24 20:11:36.969,912810TW8,99-063,99-065
2023-12-24 20:11:36.976,912810TW8,99-062,99-064
2023-12-24 20:11:36.981,912810TW8,99-060,99-064
2023-12-24 20:11:36.987,912810TW8,99-057,99-063
2023-12-24 20:11:36.998,912810TW8,99-057,99-061
2023-12-24 20:11:37.005,912810TW8,99-055,99-061
2023-12-24 20:11:37.017,912810TW8,99-055,99-057
2023-12-24 20:11:37.033,912810TW8,99-054,99-056
2023-12-24 20:11:37.035,912810TW8,99-052,99-056
2023-12-24 20:11:37.046,912810TW8,99-051,99-055
2023-12-24 20:11:37.049,912810TW8,99-051,99-053
2023-12-24 20:11:37.054,912810TW8,99-047,99-053
2023-12-24 20:11:37.065,912810TW8,99-046,99-052
2023-12-24 20:11:37.078,912810TW8,99-045,99-051
2023-12-24 20:11:37.098,912810TW8,99-045,99-047
2023-12-24 20:11:37.102,912810TW8,99-044,99-046
2023-12-24 20:11:37.106,912810TW8,99-043,99-045
2023-12-24 20:11:37.115,912810TW8,99-042,99-044
2023-12-24 20:11:37.121,912810TW8,99-040,99-044
2023-12-24 20:11:37.130,912810TW8,99-040,99-042
2023-12-24 20:11:37.139,912810TW8,99-037,99-041
2023-12-24 20:11:37.158,912810TW8,99-035,99-041
2023-12-24 20:11:37.173,912810TW8,99-035,99-037
2023-12-24 20:11:37.191,912810TW8,99-033,99-037
2023-12-24 20:11:37.205,912810TW8,99-032,99-036
2023-12-24 20:11:37.212,912810TW8,99-031,99-035
2023-12-24 20:11:37.227,912810TW8,99-031,99-033
2023-12-24 20:11:37.229,912810TW8,99-030,99-032
2023-12-24 20:11:26.489,912810RZ3,98-317,99-001
2023-12-24 20:11:26.509,912810RZ3,98-317,99-003
2023-12-24 20:11:26.516,912810RZ3,99-000,99-004
2023-12-24 20:11:26.518,912810RZ3,99-001,99-005
2023-12-24 20:11:26.536,912810RZ3,99-003,99-005
2023-12-24 20:11:26.550,912810RZ3,99-004,99-006
2023-12-24 20:11:26.558,912810RZ3,99-005,99-007
2023-12-24 20:11:26.569,912810RZ3,99-006,99-010
2023-12-24 20:11:26.573,912810RZ3,99-006,99-012
2023-12-24 20:11:26.575,912810RZ3,99-007,99-013
2023-12-24 20:11:26.587,912810RZ3,99-011,99-013
2023-12-24 20:11:26.604,912810RZ3,99-011,99-015
2023-12-24 20:11:26.622,912810RZ3,99-013,99-015
2023-12-24 20:11:26.635,912810RZ3,99-014,99-016
2023-12-24 20:11:26.651,912810RZ3,99-014,99-020
2023-12-24 20:11:26.669,912810RZ3,99-016,99-020
2023-12-24 20:11:26.686,912810RZ3,99-016,99-022
2023-12-24 20:11:26.688,912810RZ3,99-020,99-022
2023-12-24 20:11:26.691,912810RZ3,99-020,99-024
2023-12-24 20:11:26.703,912810RZ3,99-021,99-025
2023-12-24 20:11:26.717,912810RZ3,99-023,99-025
2023-12-24 20:11:26.736,912810RZ3,99-024,99-026
2023-12-24 20:11:26.739,912810RZ3,99-025,99-027
2023-12-24 20:11:26.755,912810RZ3,99-026,99-030
2023-12-24 20:11:26.758,912810RZ3,99-026,99-032
2023-12-24 20:11:26.777,912810RZ3,99-027,99-033
2023-12-24 20:11:26.778,912810RZ3,99-031,99-033
2023-12-24 20:11:26.791,912810RZ3,99-031,99-035
2023-12-24 20:11:26.810,912810RZ3,99-032,99-036
2023-12-24 20:11:26.826,912810RZ3,99-034,99-036
2023-12-24 20:11:26.835,912810RZ3,99-035,99-037
2023-12-24 20:11:26.853,912810RZ3,99-036,99-040
2023-12-24 20:11:26.872,912810RZ3,99-036,99-042
2023-12-24 20:11:26.881,912810RZ3,99-037,99-043
2023-12-24 20:11:26.901,912810RZ3,99-040,99-044
2023-12-24 20:11:26.907,912810RZ3,99-042,99-044
2023-12-24 20:11:26.916,912810RZ3,99-043,99-045
2023-12-24 20:11:26.924,912810RZ3,99-043,99-047
2023-12-24 20:11:26.935,912810RZ3,99-044,99-050
2023-12-24 20:11:26.948,912810RZ3,99-046,99-050
2023-12-24 20:11:26.956,912810RZ3,99-046,99-052
2023-12-24 20:11:26.974,912810RZ3,99-047,99-053
2023-12-24 20:11:26.986,912810RZ3,99-051,99-053
2023-12-24 20:11:26.993,912810RZ3,99-052,99-054
2023-12-24 20:11:27.005,912810RZ3,99-052,99-056
2023-12-24 20:11:27.021,912810RZ3,99-054,99-056
2023-12-24 20:11:27.039,912810RZ3,99-054,99-060
2023-12-24 20:11:27.055,912810RZ3,99-056,99-060
2023-12-24 20:11:27.072,912810RZ3,99-057,99-061
2023-12-24 20:11:27.082,912810RZ3,99-057,99-063
2023-12-24 20:11:27.085,912810RZ3,99-060,99-064
2023-12-24 20:11:27.105,912810RZ3,99-062,99-064
2023-12-24 20:11:27.113,912810RZ3,99-063,99-065
2023-12-24 20:11:27.120,912810RZ3,99-063,99-067
2023-12-24 20:11:27.126,912810RZ3,99-064,99-070
2023-12-24 20:11:27.136,912810RZ3,99-065,99-071
2023-12-24 20:11:27.149,912810RZ3,99-067,99-071
2023-12-24 20:11:27.163,912810RZ3,99-070,99-072
2023-12-24 20:11:27.181,912810RZ3,99-071,99-073
2023-12-24 20:11:27.183,912810RZ3,99-072,99-074
2023-12-24 20:11:27.201,912810RZ3,99-072,99-076
2023-12-24 20:11:27.216,912810RZ3,99-073,99-077
2023-12-24 20:11:27.236,912810RZ3,99-074,99-080
2023-12-24 20:11:27.247,912810RZ3,99-076,99-080
2023-12-24 20:11:27.248,912810RZ3,99-076,99-082
2023-12-24 20:11:27.258,912810RZ3,99-080,99-082
2023-12-24 20:11:27.260,912810RZ3,99-080,99-084
2023-12-24 20:11:27.278,912810RZ3,99-081,99-085
2023-12-24 20:11:27.283,912810RZ3,99-082,99-086
2023-12-24 20:11:27.294,912810RZ3,99-083,99-087
2023-12-24 20:11:27.312,912810RZ3,99-085,99-087
2023-12-24 20:11:27.322,912810RZ3,99-086,99-090
2023-12-24 20:11:27.339,912810RZ3,99-087,99-091
2023-12-24 20:11:27.358,912810RZ3,99-090,99-092
2023-12-24 20:11:27.362,912810RZ3,99-090,99-094
2023-12-24 20:11:27.376,912810RZ3,99-092,99-094
2023-12-24 20:11:27.380,912810RZ3,99-092,99-096
2023-12-24 20:11:27.384,912810RZ3,99-093,99-097
2023-12-24 20:11:27.393,912810RZ3,99-094,99-100
2023-12-24 20:11:27.405,912810RZ3,99-095,99-101
2023-12-24 20:11:27.413,912810RZ3,99-097,99-101
2023-12-24 20:11:27.418,912810RZ3,99-100,99-102
2023-12-24 20:11:27.437,912810RZ3,99-100,99-104
2023-12-24 20:11:27.446,912810RZ3,99-101,99-105
2023-12-24 20:11:27.455,912810RZ3,99-103,99-105
2023-12-24 20:11:27.463,912810RZ3,99-104,99-106
2023-12-24 20:11:27.478,912810RZ3,99-104,99-110
2023-12-24 20:11:27.485,912810RZ3,99-106,99-110
2023-12-24 20:11:27.504,912810RZ3,99-106,99-112
2023-12-24 20:11:27.521,912810RZ3,99-110,99-112
2023-12-24 20:11:27.532,912810RZ3,99-110,99-114
2023-12-24 20:11:27.543,912810RZ3,99-112,99-114
2023-12-24 20:11:27.546,912810RZ3,99-112,99-116
2023-12-24 20:11:27.557,912810RZ3,99-114,99-116
2023-12-24 20:11:27.575,912810RZ3,99-115,99-117
2023-12-24 20:11:27.582,912810RZ3,99-116,99-120
2023-12-24 20:11:27.602,912810RZ3,99-116,99-122
2023-12-24 20:11:27.612,912810RZ3,99-117,99-123
2023-12-24 20:11:27.630,912810RZ3,99-120,99-124
2023-12-24 20:11:27.634,912810RZ3,99-122,99-124
2023-12-24 20:11:27.637,912810RZ3,99-123,99-125
2023-12-24 20:11:27.639,912810RZ3,99-124,99-126
2023-12-24 20:11:27.654,912810RZ3,99-125,99-127
2023-12-24 20:11:27.660,912810RZ3,99-126,99-130
2023-12-24 20:11:27.672,912810RZ3,99-127,99-131
2023-12-24 20:11:27.679,912810RZ3,99-130,99-132
2023-12-24 20:11:27.691,912810RZ3,99-131,99-133
2023-12-24 20:11:27.704,912810RZ3,99-131,99-135
2023-12-24 20:11:27.716,912810RZ3,99-133,99-135
2023-12-24 20:11:27.722,912810RZ3,99-134,99-136
2023-12-24 20:11:27.742,912810RZ3,99-134,99-140
2023-12-24 20:11:27.751,912810RZ3,99-135,99-141
2023-12-24 20:11:27.760,912810RZ3,99-137,99-141
2023-12-24 20:11:27.765,912810RZ3,99-140,99-142
2023-12-24 20:11:27.780,912810RZ3,99-140,99-144
2023-12-24 20:11:27.781,912810RZ3,99-142,99-144
2023-12-24 20:11:27.782,912810RZ3,99-142,99-146
2023-12-24 20:11:27.798,912810RZ3,99-143,99-147
2023-12-24 20:11:27.808,912810RZ3,99-144,99-150
2023-12-24 20:11:27.809,912810RZ3,99-145,99-151
2023-12-24 20:11:27.814,912810RZ3,99-147,99-151
2023-12-24 20:11:27.831,912810RZ3,99-147,99-153
2023-12-24 20:11:27.848,912810RZ3,99-151,99-153
2023-12-24 20:11:27.863,912810RZ3,99-151,99-155
2023-12-24 20:11:27.881,912810RZ3,99-152,99-156
2023-12-24 20:11:27.887,912810RZ3,99-154,99-156
2023-12-24 20:11:27.904,912810RZ3,99-154,99-160
2023-12-24 20:11:27.908,912810RZ3,99-156,99-160
2023-12-24 20:11:27.910,912810RZ3,99-157,99-161
2023-12-24 20:11:27.924,912810RZ3,99-160,99-162
2023-12-24 20:11:27.926,912810RZ3,99-160,99-164
2023-12-24 20:11:27.935,912810RZ3,99-161,99-165
2023-12-24 20:11:27.948,912810RZ3,99-163,99-165
2023-12-24 20:11:27.960,912810RZ3,99-164,99-166
2023-12-24 20:11:27.975,912810RZ3,99-165,99-167
2023-12-24 20:11:27.984,912810RZ3,99-165,99-171
2023-12-24 20:11:27.988,912810RZ3,99-166,99-172
2023-12-24 20:11:27.991,912810RZ3,99-167,99-173
2023-12-24 20:11:27.999,912810RZ3,99-171,99-173
2023-12-24 20:11:28.006,912810RZ3,99-171,99-175
2023-12-24 20:11:28.020,912810RZ3,99-172,99-176
2023-12-24 20:11:28.023,912810RZ3,99-174,99-176
2023-12-24 20:11:28.043,912810RZ3,99-175,99-177
2023-12-24 20:11:28.048,912810RZ3,99-175,99-181
2023-12-24 20:11:28.052,912810RZ3,99-177,99-181
2023-12-24 20:11:28.072,912810RZ3,99-180,99-182
2023-12-24 20:11:28.078,912810RZ3,99-180,99-184
2023-12-24 20:11:28.081,912810RZ3,99-182,99-184
2023-12-24 20:11:28.091,912810RZ3,99-182,99-186
2023-12-24 20:11:28.107,912810RZ3,99-183,99-187
2023-12-24 20:11:28.117,912810RZ3,99-185,99-187
2023-12-24 20:11:28.120,912810RZ3,99-186,99-190
2023-12-24 20:11:28.132,912810RZ3,99-187,99-191
2023-12-24 20:11:28.144,912810RZ3,99-187,99-193
2023-12-24 20:11:28.160,912810RZ3,99-190,99-194
2023-12-24 20:11:28.165,912810RZ3,99-191,99-195
2023-12-24 20:11:28.180,912810RZ3,99-192,99-196
2023-12-24 20:11:28.199,912810RZ3,99-194,99-196
2023-12-24 20:11:28.205,912810RZ3,99-194,99-200
2023-12-24 20:11:28.217,912810RZ3,99-196,99-200
2023-12-24 20:11:28.223,912810RZ3,99-196,99-202
2023-12-24 20:11:28.225,912810RZ3,99-197,99-203
2023-12-24 20:11:28.228,912810RZ3,99-200,99-204
2023-12-24 20:11:28.234,912810RZ3,99-201,99-205
2023-12-24 20:11:28.254,912810RZ3,99-203,99-205
2023-12-24 20:11:28.264,912810RZ3,99-204,99-206
2023-12-24 20:11:28.270,912810RZ3,99-204,99-210
2023-12-24 20:11:28.287,912810RZ3,99-206,99-210
2023-12-24 20:11:28.301,912810RZ3,99-206,99-212
2023-12-24 20:11:28.318,912810RZ3,99-207,99-213
2023-12-24 20:11:28.330,912810RZ3,99-211,99-213
2023-12-24 20:11:28.337,912810RZ3,99-211,99-215
2023-12-24 20:11:28.353,912810RZ3,99-213,99-215
2023-12-24 20:11:28.365,912810RZ3,99-213,99-217
2023-12-24 20:11:28.384,912810RZ3,99-215,99-217
2023-12-24 20:11:28.399,912810RZ3,99-215,99-221
2023-12-24 20:11:28.414,912810RZ3,99-216,99-222
2023-12-24 20:11:28.427,912810RZ3,99-220,99-222
2023-12-24 20:11:28.431,912810RZ3,99-220,99-224
2023-12-24 20:11:28.446,912810RZ3,99-221,99-225
2023-12-24 20:11:28.449,912810RZ3,99-222,99-226
2023-12-24 20:11:28.457,912810RZ3,99-224,99-226
2023-12-24 20:11:28.471,912810RZ3,99-224,99-230
2023-12-24 20:11:28.490,912810RZ3,99-226,99-230
2023-12-24 20:11:28.505,912810RZ3,99-226,99-232
2023-12-24 20:11:28.517,912810RZ3,99-227,99-233
2023-12-24 20:11:28.527,912810RZ3,99-230,99-234
2023-12-24 20:11:28.538,912810RZ3,99-231,99-235
2023-12-24 20:11:28.547,912810RZ3,99-233,99-235
2023-12-24 20:11:28.566,912810RZ3,99-234,99-236
2023-12-24 20:11:28.570,912810RZ3,99-234,99-240
2023-12-24 20:11:28.578,912810RZ3,99-235,99-241
2023-12-24 20:11:28.597,912810RZ3,99-236,99-242
2023-12-24 20:11:28.606,912810RZ3,99-237,99-243
2023-12-24 20:11:28.618,912810RZ3,99-240,99-244
2023-12-24 20:11:28.622,912810RZ3,99-242,99-244
2023-12-24 20:11:28.623,912810RZ3,99-242,99-246
2023-12-24 20:11:28.638,912810RZ3,99-244,99-246
2023-12-24 20:11:28.649,912810RZ3,99-244,99-250
2023-12-24 20:11:28.664,912810RZ3,99-246,99-250
2023-12-24 20:11:28.677,912810RZ3,99-247,99-251
2023-12-24 20:11:28.678,912810RZ3,99-247,99-253
2023-12-24 20:11:28.692,912810RZ3,99-250,99-254
2023-12-24 20:11:28.698,912810RZ3,99-251,99-255
2023-12-24 20:11:28.714,912810RZ3,99-253,99-255
2023-12-24 20:11:28.726,912810RZ3,99-254,99-256
2023-12-24 20:11:28.728,912810RZ3,99-255,99-257
2023-12-24 20:11:28.741,912810RZ3,99-256,99-260
2023-12-24 20:11:28.758,912810RZ3,99-257,99-261
2023-12-24 20:11:28.776,912810RZ3,99-257,99-263
2023-12-24 20:11:28.779,912810RZ3,99-260,99-264
2023-12-24 20:11:28.797,912810RZ3,99-262,99-264
2023-12-24 20:11:28.803,912810RZ3,99-262,99-266
2023-12-24 20:11:28.816,912810RZ3,99-264,99-266
2023-12-24 20:11:28.822,912810RZ3,99-264,99-270
2023-12-24 20:11:28.837,912810RZ3,99-265,99-271
2023-12-24 20:11:28.854,912810RZ3,99-266,99-272
2023-12-24 20:11:28.867,912810RZ3,99-270,99-272
2023-12-24 20:11:28.882,912810RZ3,99-271,99-273
2023-12-24 20:11:28.893,912810RZ3,99-271,99-275
2023-12-24 20:11:28.896,912810RZ3,99-273,99-275
2023-12-24 20:11:28.901,912810RZ3,99-274,99-276
2023-12-24 20:11:28.920,912810RZ3,99-275,99-277
2023-12-24 20:11:28.933,912810RZ3,99-276,99-280
2023-12-24 20:11:28.944,912810RZ3,99-277,99-281
2023-12-24 20:11:28.958,912810RZ3,99-280,99-282
2023-12-24 20:11:28.975,912810RZ3,99-280,99-284
2023-12-24 20:11:28.984,912810RZ3,99-281,99-285
2023-12-24 20:11:28.991,912810RZ3,99-282,99-286
2023-12-24 20:11:28.992,912810RZ3,99-283,99-287
2023-12-24 20:11:29.000,912810RZ3,99-285,99-287
2023-12-24 20:11:29.019,912810RZ3,99-286,99-290
2023-12-24 20:11:29.038,912810RZ3,99-287,99-291
2023-12-24 20:11:29.053,912810RZ3,99-290,99-292
2023-12-24 20:11:29.065,912810RZ3,99-290,99-294
2023-12-24 20:11:29.079,912810RZ3,99-292,99-294
2023-12-24 20:11:29.095,912810RZ3,99-292,99-296
2023-12-24 20:11:29.110,912810RZ3,99-293,99-297
2023-12-24 20:11:29.126,912810RZ3,99-295,99-297
2023-12-24 20:11:29.142,912810RZ3,99-295,99-301
2023-12-24 20:11:29.155,912810RZ3,99-297,99-301
2023-12-24 20:11:29.158,912810RZ3,99-300,99-302
2023-12-24 20:11:29.161,912810RZ3,99-301,99-303
2023-12-24 20:11:29.179,912810RZ3,99-301,99-305
2023-12-24 20:11:29.198,912810RZ3,99-303,99-305
2023-12-24 20:11:29.204,912810RZ3,99-303,99-307
2023-12-24 20:11:29.211,912810RZ3,99-304,99-310
2023-12-24 20:11:29.229,912810RZ3,99-306,99-310
2023-12-24 20:11:29.248,912810RZ3,99-306,99-312
2023-12-24 20:11:29.250,912810RZ3,99-307,99-313
2023-12-24 20:11:29.261,912810RZ3,99-311,99-313
2023-12-24 20:11:29.274,912810RZ3,99-312,99-314
2023-12-24 20:11:29.283,912810RZ3,99-313,99-315
2023-12-24 20:11:29.290,912810RZ3,99-314,99-316
2023-12-24 20:11:29.291,912810RZ3,99-315,99-317
2023-12-24 20:11:29.305,912810RZ3,99-316,100-000
2023-12-24 20:11:29.307,912810RZ3,99-317,100-001
2023-12-24 20:11:29.326,912810RZ3,99-320,100-002
2023-12-24 20:11:29.346,912810RZ3,100-001,100-003
2023-12-24 20:11:29.363,912810RZ3,100-001,100-005
2023-12-24 20:11:29.377,912810RZ3,100-002,100-006
2023-12-24 20:11:29.385,912810RZ3,100-003,100-007
2023-12-24 20:11:29.401,912810RZ3,100-005,100-007
2023-12-24 20:11:29.409,912810RZ3,100-005,100-011
2023-12-24 20:11:29.412,912810RZ3,100-006,100-012
2023-12-24 20:11:29.427,912810RZ3,100-007,100-013
2023-12-24 20:11:29.444,912810RZ3,100-011,100-013
2023-12-24 20:11:29.461,912810RZ3,100-011,100-015
2023-12-24 20:11:29.466,912810RZ3,100-013,100-015
2023-12-24 20:11:29.468,912810RZ3,100-013,100-017
2023-12-24 20:11:29.471,912810RZ3,100-014,100-020
2023-12-24 20:11:29.485,912810RZ3,100-015,100-021
2023-12-24 20:11:29.488,912810RZ3,100-016,100-022
2023-12-24 20:11:29.504,912810RZ3,100-020,100-022
2023-12-24 20:11:29.505,912810RZ3,100-020,100-024
2023-12-24 20:11:29.523,912810RZ3,100-021,100-025
2023-12-24 20:11:29.525,912810RZ3,100-023,100-025
2023-12-24 20:11:29.541,912810RZ3,100-023,100-027
2023-12-24 20:11:29.549,912810RZ3,100-024,100-030
2023-12-24 20:11:29.565,912810RZ3,100-026,100-030
2023-12-24 20:11:29.585,912810RZ3,100-026,100-032
2023-12-24 20:11:29.588,912810RZ3,100-027,100-033
2023-12-24 20:11:29.597,912810RZ3,100-031,100-033
2023-12-24 20:11:29.602,912810RZ3,100-031,100-035
2023-12-24 20:11:29.619,912810RZ3,100-033,100-035
2023-12-24 20:11:29.634,912810RZ3,100-034,100-036
2023-12-24 20:11:29.642,912810RZ3,100-034,100-040
2023-12-24 20:11:29.657,912810RZ3,100-036,100-040
2023-12-24 20:11:29.664,912810RZ3,100-036,100-042
2023-12-24 20:11:29.674,912810RZ3,100-040,100-042
2023-12-24 20:11:29.689,912810RZ3,100-041,100-043
2023-12-24 20:11:29.692,912810RZ3,100-042,100-044
2023-12-24 20:11:29.707,912810RZ3,100-042,100-046
2023-12-24 20:11:29.721,912810RZ3,100-044,100-046
2023-12-24 20:11:29.738,912810RZ3,100-045,100-047
2023-12-24 20:11:29.756,912810RZ3,100-046,100-050
2023-12-24 20:11:29.766,912810RZ3,100-047,100-051
2023-12-24 20:11:29.778,912810RZ3,100-050,100-052
2023-12-24 20:11:29.792,912810RZ3,100-051,100-053
2023-12-24 20:11:29.804,912810RZ3,100-051,100-055
2023-12-24 20:11:29.816,912810RZ3,100-052,100-056
2023-12-24 20:11:29.833,912810RZ3,100-054,100-056
2023-12-24 20:11:29.852,912810RZ3,100-054,100-060
2023-12-24 20:11:29.853,912810RZ3,100-056,100-060
2023-12-24 20:11:29.857,912810RZ3,100-057,100-061
2023-12-24 20:11:29.859,912810RZ3,100-057,100-063
2023-12-24 20:11:29.871,912810RZ3,100-060,100-064
2023-12-24 20:11:29.884,912810RZ3,100-061,100-065
2023-12-24 20:11:29.904,912810RZ3,100-063,100-065
2023-12-24 20:11:29.907,912810RZ3,100-063,100-067
2023-12-24 20:11:29.920,912810RZ3,100-065,100-067
2023-12-24 20:11:29.927,912810RZ3,100-066,100-070
2023-12-24 20:11:29.945,912810RZ3,100-067,100-071
2023-12-24 20:11:29.949,912810RZ3,100-070,100-072
2023-12-24 20:11:29.954,912810RZ3,100-070,100-074
2023-12-24 20:11:29.963,912810RZ3,100-071,100-075
